id,source,target,size
12374,12967,12966,1
12375,12968,12966,1
12376,12969,12966,1
12377,12970,12969,1
12378,12971,12970,1
12379,12972,15713,1
12380,12973,81891,1
12381,12974,12586,1
12382,12975,12974,1
12383,12976,12974,1
12384,12977,12976,1
12385,12978,12586,1
12386,12979,12978,1
12387,12980,12978,1
12388,12981,12978,1
12389,12982,12978,1
12390,12983,12978,1
12391,12984,12983,1
12392,12985,12586,1
12393,12986,12985,1
12394,12987,12985,1
12395,12988,12985,1
12396,12989,11757,1
12397,12990,12586,1
12398,12991,12548,1
12399,12992,12548,1
12400,12993,12991,1
12401,12994,12993,1
12402,12995,12994,1
12403,12996,12993,1
12404,12997,12993,1
12405,12998,12997,1
12406,12999,12991,1
12407,13000,12999,1
12408,13001,12999,1
12409,13002,12999,1
12410,13003,12999,1
12411,13004,12991,1
12412,13005,13004,1
12413,13006,13004,1
12414,13007,13006,1
12415,13008,13011,1
12416,13009,13011,1
12417,13010,13011,1
12418,13011,13077,1
12420,13012,13006,1
12419,13012,15913,1
12421,13013,15913,1
12422,13013,49039,1
12423,13014,13004,1
12424,13015,13014,1
12425,13016,13014,1
12426,13017,13014,1
12427,13018,13014,1
12428,13019,13006,1
12429,13020,13019,1
12430,13021,13004,1
12431,13022,13021,1
12432,13023,13021,1
12433,13024,13021,1
12434,13025,13021,1
12435,13026,13025,1
12436,13027,13025,1
12437,13028,13844,1
12438,13029,13028,1
12439,13030,13028,1
12440,13031,13021,1
12441,13032,13021,1
12442,13033,13014,1
12443,13034,13011,1
12444,13035,13034,1
12445,13036,13019,1
12446,13037,13019,1
12447,13038,13019,1
12448,13039,13019,1
12449,13040,13019,1
12450,13041,13019,1
12451,13042,13019,1
12452,13043,13019,1
12453,13044,12991,1
12454,13045,13019,1
12455,13046,13006,1
12456,13047,13046,1
12457,13048,13046,1
12458,13049,13011,1
12459,13050,13046,1
12460,13051,13046,1
12461,13052,13046,1
12462,13053,13046,1
12463,13054,13006,1
12464,13055,13006,1
12465,13056,13011,1
12466,13057,13011,1
12467,13058,13011,1
12468,13059,13006,1
12469,13060,13651,1
12470,13061,14252,1
12471,13062,13006,1
12472,13063,13011,1
12473,13064,13008,1
12474,13065,13158,1
12475,13066,13011,1
12476,13067,13004,1
12477,13068,13004,1
12478,13069,13068,1
12479,13070,13067,1
12480,13071,13072,1
12481,13072,13070,1
12482,13073,13004,1
12483,13074,13004,1
12484,13075,13074,1
12485,13076,13074,1
12486,13077,12991,1
12487,13078,13077,1
12488,13079,13077,1
12489,13080,17042,1
12490,13080,53995,1
12491,13081,13079,1
12492,13082,13079,1
12493,13083,13082,1
12494,13084,13077,1
12495,13085,13084,1
12496,13086,13085,1
12497,13087,13085,1
12498,13088,13084,1
12499,13089,17105,1
12500,13090,13089,1
12501,13091,13077,1
12502,13091,15697,1
12503,13092,13091,1
12504,13093,13077,1
12505,13094,14732,1
12506,13095,13093,1
12507,13096,13093,1
12508,13097,13093,1
12509,13098,13093,1
12510,13099,13094,1
12511,13100,13094,1
12512,13101,13077,1
12513,13102,13141,1
12514,13103,13102,1
12515,13104,13102,1
12516,13105,13102,1
12517,13106,13102,1
12518,13107,13102,1
12519,13108,13102,1
12520,13109,13101,1
12521,13110,13109,1
12522,13111,13109,1
12523,13112,13109,1
12524,13113,13109,1
12525,13114,13109,1
12526,13115,13114,1
12527,13116,13240,1
12528,13117,13240,1
12529,13118,13117,1
12530,13119,13114,1
12531,13120,13109,1
12532,13121,13109,1
12533,13122,13109,1
12534,13123,13109,1
12535,13124,11827,1
12536,13125,11827,1
12537,13126,13125,1
12538,13127,11828,1
12539,13128,13125,1
12540,13129,13125,1
12541,13130,11827,1
12542,13131,11780,1
12543,13132,13110,1
12544,13133,13109,1
12545,13134,13077,1
12546,13135,13077,1
12547,13136,13077,1
12548,13137,13077,1
12549,13137,39350,1
12550,13138,13135,1
12551,13139,13134,1
12552,13140,13134,1
12553,13141,13134,1
12554,13142,13141,1
12555,13143,13141,1
12556,13144,13141,1
12557,13145,13141,1
12558,13146,13134,1
12559,13147,13134,1
12560,13148,13147,1
12561,13149,13147,1
12562,13150,13147,1
12563,13151,13134,1
12564,13152,13151,1
12565,13153,13151,1
12566,13154,13151,1
12567,13155,13134,1
12568,13156,13141,1
12569,13157,13134,1
12570,13158,13134,1
12571,13159,13158,1
12572,13160,13158,1
12573,13161,13077,1
12574,13162,13134,1
12575,13163,13134,1
12576,13164,13077,1
12577,13165,13163,1
12578,13166,13163,1
12579,13167,13134,1
12580,13168,13134,1
12581,13169,13174,1
12582,13170,13169,1
12583,13171,13167,1
12584,13172,13146,1
12585,13173,13167,1
12586,13174,13077,1
12587,13175,13174,1
12588,13176,13175,1
12589,13177,13175,1
12590,13178,13175,1
12591,13179,14524,1
12592,13180,13179,1
12593,13181,13174,1
12594,13182,13181,1
12595,13183,13077,1
12596,13184,12992,1
12597,13185,12992,1
12598,13186,13185,1
12599,13187,13185,1
12600,13188,13187,1
12601,13189,13185,1
12602,13190,13185,1
12603,13191,13192,1
12604,13192,13185,1
12605,13193,13190,1
12606,13194,13190,1
12607,13195,13190,1
12608,13196,13190,1
12609,13197,13190,1
12610,13198,13195,1
12611,13199,13185,1
12612,13200,11777,1
12613,13201,13199,1
12614,13202,13199,1
12615,13203,13199,1
12616,13204,13199,1
12617,13205,12991,1
12618,13206,13205,1
12619,13207,13205,1
12620,13208,13205,1
12621,13209,42525,1
12622,13210,12992,1
12623,13211,13210,1
12624,13212,13210,1
12625,13213,13210,1
12626,13214,13213,1
12627,13215,13214,1
12628,13216,13213,1
12629,13217,13210,1
12630,13218,13217,1
12631,13219,15114,1
12632,13220,15114,1
12633,13221,15114,1
12634,13222,13221,1
12635,13223,15114,1
12636,13224,13212,1
12637,13225,13227,1
12638,13226,11757,1
12639,13227,13210,1
12640,13228,13210,1
12641,13229,12991,1
12642,13230,13229,1
12643,13231,13229,1
12644,13232,13229,1
12645,13233,13232,1
12646,13234,13232,1
12647,13235,13233,1
12648,13236,13232,1
12649,13237,13236,1
12651,13238,13232,1
12650,13238,13739,1
12652,13239,13229,1
12653,13240,12991,1
12654,13241,13240,1
12655,13242,13240,1
12656,13243,13241,1
12657,13244,13240,1
12658,13245,13240,1
12659,13246,13240,1
12660,13247,12992,1
12661,13248,12991,1
12662,13249,12991,1
12663,13250,13249,1
12664,13251,13249,1
12665,13252,12991,1
12666,13253,12991,1
12667,13254,13252,1
12668,13255,12991,1
12669,13256,13255,1
12670,13257,13255,1
12671,13258,13257,1
12672,13259,12991,1
12673,13260,12991,1
12674,13261,13260,1
12675,13262,13260,1
12676,13263,12991,1
12677,13264,12992,1
12678,13265,12992,1
12679,13266,12991,1
12680,13267,12548,1
12681,13268,13267,1
12682,13269,13267,1
12683,13270,13267,1
12684,13271,13267,1
12685,13272,13267,1
12686,13273,13267,1
12687,13274,13267,1
12688,13275,13267,1
12689,13276,13267,1
12690,13277,13267,1
12691,13278,13276,1
12692,13279,13276,1
12693,13280,13267,1
12694,13281,13267,1
12695,13282,13267,1
12696,13283,13267,1
12697,13284,13280,1
12698,13285,13280,1
12699,13286,13285,1
12700,13287,13280,1
12701,13288,13267,1
12702,13289,13267,1
12703,13290,13267,1
12704,13291,13267,1
12705,13292,13291,1
12706,13293,13291,1
12707,13294,13291,1
12708,13295,13267,1
12709,13296,16327,1
12710,13297,13296,1
12711,13298,13296,1
12712,13299,13296,1
12713,13300,13299,1
12714,13301,13299,1
12715,13302,13296,1
12716,13303,13299,1
12717,13304,13299,1
12718,13305,13304,1
12719,13306,13304,1
12720,13307,13331,1
12721,13308,13267,1
12722,13309,13267,1
12723,13310,13267,1
12724,13311,13267,1
12725,13312,13267,1
12726,13313,13267,1
12727,13314,13267,1
12728,13315,13314,1
12729,13316,13314,1
12730,13317,13314,1
12731,13318,13314,1
12732,13319,13314,1
12733,13320,13314,1
12734,13321,13314,1
12735,13322,13320,1
12736,13323,13320,1
12737,13324,13267,1
12738,13325,13267,1
12739,13326,13267,1
12740,13327,13267,1
12741,13328,13267,1
12742,13329,13267,1
12743,13330,13314,1
12744,13331,13314,1
12745,13332,13314,1
12746,13333,13267,1
12747,13334,13267,1
12748,13335,13267,1
12749,13336,12548,1
12750,13337,13336,1
12751,13338,13336,1
12752,13339,13338,1
12753,13340,13338,1
12754,13341,13270,1
12755,13342,13341,1
12756,13343,13270,1
12757,13344,13270,1
12758,13345,13270,1
12759,13346,13290,1
12760,13347,13282,1
12761,13348,13267,1
12762,13349,13334,1
12763,13350,13309,1
12764,13351,13267,1
12765,13352,13267,1
12766,13353,13267,1
12767,13354,13267,1
12768,13355,13336,1
12769,13356,13355,1
12770,13357,13356,1
12771,13358,13357,1
12772,13359,13356,1
12773,13360,13356,1
12774,13361,13355,1
12775,13362,12548,1
12776,13363,13362,1
12777,13364,13363,1
12778,13365,13364,1
12779,13366,13364,1
12780,13367,13364,1
12781,13368,13364,1
12782,13369,13364,1
12783,13370,13364,1
12784,13371,13363,1
12785,13372,13363,1
12786,13373,13372,1
12787,13374,13363,1
12788,13375,13374,1
12789,13376,13363,1
12790,13377,13363,1
12791,13378,13376,1
12792,13379,13363,1
12793,13380,13381,1
12794,13381,13363,1
12795,13382,13363,1
12796,13383,13381,1
12797,13384,13381,1
12798,13385,13381,1
12799,13386,13363,1
12800,13387,13363,1
12801,13388,13387,1
12802,13389,13388,1
12803,13390,13387,1
12804,13391,12142,1
12805,13392,13391,1
12806,13393,13392,1
12807,13394,12142,1
12808,13395,13391,1
12809,13396,13395,1
12810,13397,13391,1
12811,13398,13397,1
12812,13399,13392,1
12813,13400,13392,1
12814,13401,13363,1
12815,13402,13401,1
12816,13403,13401,1
12817,13404,13539,1
12818,13405,13403,1
12819,13406,13403,1
12820,13407,13403,1
12821,13408,13407,1
12822,13409,13403,1
12823,13410,13409,1
12824,13411,13363,1
12825,13412,13411,1
12826,13413,13363,1
12827,13414,13413,1
12828,13415,13413,1
12829,13416,13371,1
12830,13417,13416,1
12831,13418,13417,1
12832,13419,15187,1
12833,13420,13363,1
12834,13421,13363,1
12835,13422,13363,1
12836,13423,13363,1
12837,13424,13423,1
12838,13425,13423,1
12839,13426,13423,1
12840,13427,13425,1
12841,13428,13362,1
12842,13429,13428,1
12843,13430,13429,1
12844,13431,13428,1
12845,13432,13428,1
12846,13433,13363,1
12847,13434,13428,1
12848,13435,13429,1
12849,13436,13428,1
12850,13437,13428,1
12851,13438,13363,1
12852,13439,13428,1
12853,13440,13439,1
12854,13441,13440,1
12855,13442,13439,1
12856,13443,13439,1
12857,13444,13443,1
12858,13445,13428,1
12859,13446,13428,1
12860,13447,13439,1
12861,13448,13439,1
12862,13449,13428,1
12863,13450,13439,1
12864,13451,13450,1
12865,13452,13451,1
12866,13453,13451,1
12867,13454,13453,1
12868,13455,13451,1
12869,13456,13459,1
12870,13457,13443,1
12871,13458,13457,1
12872,13459,13401,1
12873,13460,13459,1
12874,13461,13401,1
12875,13462,13459,1
12876,13463,13459,1
12877,13464,13459,1
12878,13465,13450,1
12879,13466,13428,1
12880,13467,13466,1
12881,13468,13466,1
12882,13469,13466,1
12883,13470,13428,1
12884,13471,13470,1
12885,13472,13471,1
12886,13473,13472,1
12887,13474,13473,1
12888,13475,13428,1
12889,13476,13475,1
12890,13477,13476,1
12891,13478,13428,1
12892,13479,13478,1
12893,13480,13428,1
12894,13481,13428,1
12895,13482,13428,1
12896,13483,13481,1
12897,13484,13480,1
12898,13485,13484,1
12899,13486,13481,1
12900,13487,13486,1
12901,13488,12548,1
12902,13489,13488,1
12903,13490,13489,1
12904,13491,13489,1
12905,13492,13489,1
12906,13493,13489,1
12907,13494,13488,1
12908,13495,13494,1
12909,13496,13495,1
12910,13497,13494,1
12911,13498,13488,1
12912,13499,13498,1
12913,13500,13498,1
12914,13501,13498,1
12915,13502,13501,1
12916,13503,13488,1
12917,13504,13503,1
12918,13505,13504,1
12919,13506,13503,1
12920,13507,13503,1
12921,13508,13503,1
12922,13509,13503,1
12923,13510,13509,1
12924,13511,13509,1
12925,13512,13503,1
12926,13513,13503,1
12927,13514,13503,1
12928,13515,13514,1
12929,13516,13514,1
12930,13517,13514,1
12931,13518,13531,1
12932,13519,13514,1
12933,13520,13516,1
12934,13521,13488,1
12935,13522,13488,1
12936,13523,16973,1
12937,13524,13523,1
12938,13525,13523,1
12939,13526,13522,1
12940,13527,13522,1
12941,13528,13522,1
12942,13529,13522,1
12943,13530,13528,1
12944,13531,13522,1
12945,13532,13522,1
12946,13533,13522,1
12947,13534,13533,1
12948,13535,13533,1
12949,13536,13533,1
12950,13537,13533,1
12951,13538,13533,1
12952,13539,13533,1
12953,13540,13539,1
12954,13541,13539,1
12955,13542,13539,1
12956,13543,13539,1
12957,13544,13521,1
12958,13545,13544,1
12959,13546,13544,1
12960,13547,13533,1
12961,13548,13533,1
12962,13549,13548,1
12963,13550,13548,1
12964,13551,13548,1
12965,13552,13548,1
12966,13553,13533,1
12967,13554,13533,1
12968,13555,13533,1
12969,13556,16683,1
12970,13557,13556,1
12971,13558,13556,1
12972,13559,16683,1
12973,13560,13559,1
12974,13561,13533,1
12975,13562,13533,1
12976,13563,13522,1
12977,13564,13522,1
12978,13565,13564,1
12979,13566,13564,1
12980,13567,13522,1
12981,13568,16951,1
12982,13569,13568,1
12983,13570,13568,1
12984,13571,13567,1
12985,13572,13567,1
12986,13573,13567,1
12987,13574,17922,1
12988,13575,14984,1
12989,13576,13567,1
12990,13577,13567,1
12991,13578,13567,1
12992,13579,13567,1
12993,13580,13567,1
12994,13581,13567,1
12995,13582,13567,1
12996,13583,13567,1
12997,13584,13571,1
12998,13585,13567,1
12999,13586,13585,1
13000,13587,17969,1
13001,13588,13587,1
13002,13589,17969,1
13003,13590,13567,1
13004,13591,13592,1
13005,13592,13578,1
13006,13593,45070,1
13007,13594,13578,1
13008,13595,13594,1
13009,13596,13594,1
13010,13597,13578,1
13011,13598,13522,1
13012,13599,13598,1
13013,13600,13598,1
13014,13601,13488,1
13015,13602,13488,1
13016,13603,13601,1
13017,13604,13601,1
13018,13605,13601,1
13019,13606,13601,1
13020,13607,12548,1
13021,13608,13607,1
13022,13609,12933,1
13023,13610,12931,1
13024,13611,13610,1
13025,13612,13610,1
13026,13613,12933,1
13027,13614,13610,1
13028,13615,12931,1
13029,13616,12931,1
13030,13617,13616,1
13031,13618,13601,1
13032,13619,13604,1
13033,13620,13488,1
13034,13621,13620,1
13035,13622,13488,1
13036,13623,13622,1
13037,13624,13488,1
13038,13625,13624,1
13039,13626,13624,1
13040,13627,13624,1
13041,13628,13624,1
13042,13629,13628,1
13043,13630,12548,1
13044,13631,12548,1
13045,13632,13631,1
13046,13633,13631,1
13047,13634,13631,1
13048,13635,13631,1
13049,13636,13635,1
13050,13637,13636,1
13051,13638,13635,1
13052,13639,13636,1
13053,13640,13631,1
13054,13641,13635,1
13055,13642,13635,1
13056,13643,13631,1
13057,13644,13631,1
13058,13645,13631,1
13059,13646,13645,1
13060,13647,13631,1
13061,13648,13631,1
13062,13649,13631,1
13063,13650,13631,1
13064,13651,11736,1
13065,13652,13651,1
13066,13653,13651,1
13067,13654,13651,1
13068,13655,13654,1
13069,13656,13654,1
13070,13657,13656,1
13071,13658,13651,1
13072,13659,11785,1
13073,13660,13658,1
13074,13661,13658,1
13075,13662,13658,1
13076,13663,13658,1
13077,13664,13658,1
13078,13665,13658,1
13079,13666,13658,1
13080,13667,13658,1
13081,13668,13658,1
13082,13669,13658,1
13083,13670,13658,1
13084,13670,16735,1
13085,13671,13670,1
13086,13672,13670,1
13087,13673,13670,1
13088,13674,13670,1
13089,13675,13670,1
13090,13676,13670,1
13091,13677,13670,1
13092,13678,13676,1
13093,13679,13676,1
13094,13680,13658,1
13095,13681,13680,1
13096,13682,13658,1
13097,13683,13658,1
13098,13684,13658,1
13099,13685,11759,1
13100,13686,13685,1
13101,13687,13685,1
13102,13688,13685,1
13103,13689,13685,1
13104,13690,13685,1
13105,13691,13682,1
13106,13692,13658,1
13107,13693,13658,1
13108,13694,15684,1
13109,13695,15684,1
13110,13696,13695,1
13111,13697,13695,1
13112,13698,13658,1
13113,13699,13698,1
13114,13700,13698,1
13115,13701,13700,1
13116,13702,13698,1
13117,13703,13702,1
13118,13704,13698,1
13119,13705,13698,1
13120,13706,13705,1
13121,13707,13705,1
13122,13708,13705,1
13123,13709,15637,1
13124,13710,13716,1
13125,13711,13708,1
13126,13712,13708,1
13127,13713,13708,1
13128,13714,13713,1
13129,13715,13713,1
13130,13716,13705,1
13131,13717,13716,1
13132,13718,13717,1
13133,13719,13717,1
13134,13720,13704,1
13135,13721,13704,1
13136,13722,13699,1
13137,13723,13699,1
13138,13724,13704,1
13139,13725,13704,1
13140,13726,13704,1
13141,13727,13726,1
13142,13728,13702,1
13143,13729,13728,1
13144,13730,13651,1
13145,13731,13730,1
13146,13732,13731,1
13147,13733,13731,1
13148,13734,13731,1
13149,13735,13730,1
13150,13736,13735,1
13151,13737,13730,1
13152,13738,13651,1
13153,13739,13730,1
13154,13740,14515,1
13155,13741,13739,1
13156,13742,13739,1
13157,13743,13739,1
13158,13744,13743,1
13159,13745,13768,1
13160,13746,13768,1
13161,13747,13768,1
13162,13748,13768,1
13163,13749,13754,1
13164,13750,13754,1
13165,13751,13754,1
13166,13752,13754,1
13167,13753,14752,1
13168,13754,14752,1
13169,13755,13754,1
13170,13756,13754,1
13171,13757,13756,1
13172,13758,13756,1
13173,13759,13756,1
13174,13760,13756,1
13175,13761,13756,1
13176,13762,13760,1
13177,13763,14752,1
13178,13764,13768,1
13179,13765,13768,1
13180,13766,13768,1
13181,13767,13768,1
13182,13768,11794,1
13183,13769,13754,1
13184,13770,13754,1
13185,13771,13754,1
13186,13772,13754,1
13187,13773,13428,1
13188,13774,13363,1
13189,13775,13766,1
13190,13776,13775,1
13191,13777,13739,1
13192,13778,13777,1
13193,13779,13777,1
13194,13780,13779,1
13195,13781,13779,1
13196,13782,13781,1
13197,13783,13739,1
13198,13784,13783,1
13199,13785,13783,1
13200,13786,13356,1
13201,13787,13356,1
13202,13788,13356,1
13203,13789,13739,1
13204,13790,13789,1
13205,13791,13790,1
13206,13792,13730,1
13207,13793,13792,1
13208,13794,13792,1
13209,13795,13790,1
13210,13796,13790,1
13211,13797,13790,1
13212,13798,13797,1
13213,13799,13796,1
13214,13800,13796,1
13215,13801,13796,1
13216,13802,13796,1
13217,13803,13796,1
13218,13804,13796,1
13219,13805,13796,1
13220,13806,13790,1
13221,13807,13806,1
13222,13808,13806,1
13223,13809,13789,1
13224,13810,13789,1
13225,13811,13739,1
13226,13812,13811,1
13227,13813,13811,1
13228,13814,13741,1
13230,13815,13740,1
13229,13815,13814,1
13231,13816,13814,1
13232,13817,13814,1
13233,13818,13814,1
13234,13819,13814,1
13235,13820,13739,1
13236,13821,13739,1
13237,13822,13821,1
13238,13823,13822,1
13239,13824,13821,1
13240,13825,13741,1
13241,13826,13825,1
13243,13827,13740,1
13242,13827,13825,1
13245,13828,13740,1
13244,13828,13825,1
13246,13829,13739,1
13247,13830,13829,1
13248,13831,13830,1
13249,13832,13829,1
13250,13833,13829,1
13251,13834,13829,1
13252,13835,13739,1
13253,13836,13835,1
13254,13837,13835,1
13255,13838,13837,1
13256,13839,13835,1
13257,13840,13835,1
13258,13841,13835,1
13259,13842,13841,1
13260,13843,13739,1
13261,13844,13843,1
13262,13845,13843,1
13263,13846,13844,1
13264,13847,13844,1
13265,13848,13739,1
13266,13849,13848,1
13267,13850,13848,1
13268,13851,13848,1
13269,13852,13739,1
13270,13853,13852,1
13271,13854,13852,1
13272,13855,13742,1
13273,13855,13852,1
13274,13856,13855,1
13275,13857,13855,1
13276,13858,14739,1
13277,13859,13855,1
13278,13860,13855,1
13279,13861,13855,1
13280,13862,13855,1
13281,13863,13855,1
13282,13864,14515,1
13283,13865,13742,1
13284,13866,17105,1
13285,13867,13865,1
13286,13868,13867,1
13287,13869,13867,1
13288,13870,13865,1
13289,13871,13870,1
13290,13872,13870,1
13291,13873,13870,1
13292,13874,13870,1
13293,13875,13651,1
13294,13876,13651,1
13295,13877,50860,1
13296,13878,13925,1
13297,13879,13925,1
13298,13880,13877,1
13299,13881,13877,1
13300,13882,13877,1
13301,13883,13884,1
13302,13884,13885,1
13303,13885,13651,1
13304,13886,13885,1
13305,13887,13886,1
13306,13888,13885,1
13307,13889,13885,1
13308,13890,13730,1
13309,13891,13890,1
13310,13892,13890,1
13311,13893,13890,1
13312,13894,13893,1
13313,13895,13890,1
13314,13896,13895,1
13315,13897,13890,1
13316,13898,13897,1
13317,13899,13890,1
13318,13900,13890,1
13319,13901,13890,1
13320,13902,13890,1
13321,13903,13890,1
13322,13904,13890,1
13323,13905,13877,1
13324,13906,13877,1
13325,13907,13877,1
13326,13908,13877,1
13327,13909,16125,1
13328,13910,13876,1
13329,13911,13876,1
13330,13912,13911,1
13331,13913,13911,1
13332,13914,13911,1
13333,13915,13911,1
13334,13916,13911,1
13335,13917,13916,1
13336,13918,13916,1
13337,13919,13876,1
13338,13920,13739,1
13339,13920,13876,1
13341,13921,13741,1
13340,13921,13920,1
13342,13922,15243,1
13343,13923,13920,1
13344,13924,13920,1
13345,13925,13920,1
13346,13926,13925,1
13348,13927,13740,1
13347,13927,13926,1
13349,13928,13926,1
13350,13929,13926,1
13351,13930,13926,1
